PID,UNIT,BEEP,OCCASION,Happy,PA,NA
11,12,1,34,79,29,NA
11,12,2,35,80,30,NA
11,12,3,36,91,41,NA
11,13,1,37,70,20,NA
11,13,2,38,73,23,NA
11,13,3,39,81,31,NA
11,14,1,40,59,9,NA
11,14,2,41,73,23,NA
11,14,3,42,77,27,NA
11,15,1,43,NA,NA,NA
11,15,2,44,6,NA,44
11,15,3,45,73,23,NA
11,16,1,46,78,28,NA
11,16,2,47,69,19,NA
11,16,3,48,68,18,NA
11,17,1,49,79,29,NA
11,17,2,50,70,20,NA
11,17,3,51,74,24,NA
11,18,1,52,76,26,NA
11,18,2,53,NA,NA,NA
11,18,3,54,76,26,NA
11,19,1,55,NA,NA,NA
11,19,2,56,72,22,NA
11,19,3,57,77,27,NA
11,20,1,58,75,25,NA
11,20,2,59,82,32,NA
11,20,3,60,80,30,NA
11,21,1,61,68,18,NA
11,21,2,62,NA,NA,NA
11,21,3,63,85,35,NA
11,22,1,64,27,NA,23
11,22,2,65,45,NA,5
11,22,3,66,59,9,NA
11,23,1,67,NA,NA,NA
11,23,2,68,NA,NA,NA
11,23,3,69,66,16,NA
11,24,1,70,70,20,NA
11,24,2,71,73,23,NA
11,24,3,72,69,19,NA
11,25,1,73,84,34,NA
11,25,2,74,63,13,NA
11,25,3,75,69,19,NA
11,26,1,76,89,39,NA
11,26,2,77,83,33,NA
11,26,3,78,NA,NA,NA
11,27,1,79,70,20,NA
11,27,2,80,76,26,NA
11,27,3,81,84,34,NA
11,28,1,82,82,32,NA
11,28,2,83,83,33,NA
11,28,3,84,39,NA,11
11,29,1,85,14,NA,36
11,29,2,86,76,26,NA
11,29,3,87,71,21,NA
12,1,1,1,50,NA,NA
12,1,2,2,35,NA,15
12,1,3,3,63,13,NA
12,2,1,4,16,NA,34
12,2,2,5,38,NA,12
12,2,3,6,77,27,NA
12,3,1,7,48,NA,2
12,3,2,8,61,11,NA
12,3,3,9,78,28,NA
12,4,1,10,20,NA,30
12,4,2,11,52,2,NA
12,4,3,12,51,1,NA
12,5,1,13,64,14,NA
12,5,2,14,79,29,NA
12,5,3,15,48,NA,2
12,6,1,16,60,10,NA
12,6,2,17,67,17,NA
12,6,3,18,69,19,NA
12,7,1,19,32,NA,18
12,7,2,20,38,NA,12
12,7,3,21,52,2,NA
12,8,1,22,67,17,NA
12,8,2,23,80,30,NA
12,8,3,24,60,10,NA
12,9,1,25,59,9,NA
12,9,2,26,68,18,NA
12,9,3,27,75,25,NA
12,10,1,28,79,29,NA
12,10,2,29,61,11,NA
12,10,3,30,61,11,NA
12,11,1,31,71,21,NA
12,11,2,32,53,3,NA
12,11,3,33,62,12,NA
12,12,1,34,49,NA,1
12,12,2,35,36,NA,14
12,12,3,36,65,15,NA
12,13,1,37,68,18,NA
12,13,2,38,57,7,NA
12,13,3,39,67,17,NA
12,14,1,40,0,NA,50
12,14,2,41,52,2,NA
12,14,3,42,68,18,NA
12,15,1,43,100,50,NA
12,15,2,44,66,16,NA
12,15,3,45,75,25,NA
12,16,1,46,65,15,NA
12,16,2,47,66,16,NA
12,16,3,48,100,50,NA
12,17,1,49,100,50,NA
12,17,2,50,100,50,NA
12,17,3,51,100,50,NA
12,18,1,52,85,35,NA
12,18,2,53,64,14,NA
12,18,3,54,100,50,NA
12,19,1,55,75,25,NA
12,19,2,56,72,22,NA
12,19,3,57,70,20,NA
12,20,1,58,0,NA,50
12,20,2,59,64,14,NA
12,20,3,60,66,16,NA
12,21,1,61,52,2,NA
12,21,2,62,63,13,NA
12,21,3,63,49,NA,1
12,22,1,64,51,1,NA
12,22,2,65,46,NA,4
12,22,3,66,52,2,NA
12,23,1,67,47,NA,3
12,23,2,68,63,13,NA
12,23,3,69,48,NA,2
12,24,1,70,49,NA,1
12,24,2,71,73,23,NA
12,24,3,72,49,NA,1
12,25,1,73,52,2,NA
12,25,2,74,49,NA,1
12,25,3,75,60,10,NA
12,26,1,76,51,1,NA
12,26,2,77,48,NA,2
12,26,3,78,NA,NA,NA
12,27,1,79,53,3,NA
12,27,2,80,49,NA,1
12,27,3,81,52,2,NA
12,28,1,82,77,27,NA
12,28,2,83,55,5,NA
12,28,3,84,57,7,NA
12,29,1,85,51,1,NA
12,29,2,86,47,NA,3
12,29,3,87,55,5,NA
13,1,1,1,42,NA,8
13,1,2,2,44,NA,6
13,1,3,3,59,9,NA
13,2,1,4,60,10,NA
13,2,2,5,57,7,NA
13,2,3,6,60,10,NA
13,3,1,7,66,16,NA
13,3,2,8,71,21,NA
13,3,3,9,75,25,NA
13,4,1,10,81,31,NA
13,4,2,11,NA,NA,NA
13,4,3,12,NA,NA,NA
13,5,1,13,60,10,NA
13,5,2,14,66,16,NA
13,5,3,15,62,12,NA
13,6,1,16,77,27,NA
13,6,2,17,56,6,NA
13,6,3,18,62,12,NA
13,7,1,19,57,7,NA
13,7,2,20,62,12,NA
13,7,3,21,67,17,NA
13,8,1,22,70,20,NA
13,8,2,23,66,16,NA
13,8,3,24,68,18,NA
13,9,1,25,70,20,NA
13,9,2,26,72,22,NA
13,9,3,27,NA,NA,NA
13,10,1,28,48,NA,2
13,10,2,29,61,11,NA
13,10,3,30,70,20,NA
13,11,1,31,70,20,NA
13,11,2,32,NA,NA,NA
13,11,3,33,NA,NA,NA
13,12,1,34,62,12,NA
13,12,2,35,NA,NA,NA
13,12,3,36,71,21,NA
13,13,1,37,69,19,NA
13,13,2,38,75,25,NA
13,13,3,39,69,19,NA
13,14,1,40,77,27,NA
13,14,2,41,68,18,NA
13,14,3,42,57,7,NA
13,15,1,43,NA,NA,NA
13,15,2,44,NA,NA,NA
13,15,3,45,69,19,NA
13,16,1,46,66,16,NA
13,16,2,47,76,26,NA
13,16,3,48,NA,NA,NA
13,17,1,49,70,20,NA
13,17,2,50,62,12,NA
13,17,3,51,60,10,NA
13,18,1,52,68,18,NA
13,18,2,53,77,27,NA
13,18,3,54,79,29,NA
13,19,1,55,65,15,NA
13,19,2,56,67,17,NA
13,19,3,57,70,20,NA
13,20,1,58,70,20,NA
13,20,2,59,NA,NA,NA
13,20,3,60,68,18,NA
13,21,1,61,NA,NA,NA
13,21,2,62,64,14,NA
13,21,3,63,65,15,NA
13,22,1,64,75,25,NA
13,22,2,65,65,15,NA
13,22,3,66,40,NA,10
13,23,1,67,45,NA,5
13,23,2,68,61,11,NA
13,23,3,69,57,7,NA
13,24,1,70,66,16,NA
13,24,2,71,70,20,NA
13,24,3,72,67,17,NA
13,25,1,73,NA,NA,NA
13,25,2,74,72,22,NA
13,25,3,75,72,22,NA
13,26,1,76,60,10,NA
13,26,2,77,72,22,NA
13,26,3,78,NA,NA,NA
13,27,1,79,60,10,NA
13,27,2,80,NA,NA,NA
13,27,3,81,NA,NA,NA
13,28,1,82,57,7,NA
13,28,2,83,72,22,NA
13,28,3,84,69,19,NA
13,29,1,85,66,16,NA
13,29,2,86,80,30,NA
13,29,3,87,NA,NA,NA
14,1,1,1,NA,NA,NA
14,1,2,2,NA,NA,NA
14,1,3,3,NA,NA,NA
14,2,1,4,NA,NA,NA
14,2,2,5,100,50,NA
14,2,3,6,NA,NA,NA
14,3,1,7,NA,NA,NA
14,3,2,8,NA,NA,NA
14,3,3,9,NA,NA,NA
14,4,1,10,NA,NA,NA
14,4,2,11,NA,NA,NA
14,4,3,12,NA,NA,NA
14,5,1,13,NA,NA,NA
14,5,2,14,81,31,NA
14,5,3,15,81,31,NA
14,6,1,16,43,NA,7
14,6,2,17,56,6,NA
14,6,3,18,68,18,NA
14,7,1,19,45,NA,5
14,7,2,20,69,19,NA
14,7,3,21,44,NA,6
14,8,1,22,40,NA,10
14,8,2,23,40,NA,10
14,8,3,24,26,NA,24
14,9,1,25,49,NA,1
14,9,2,26,NA,NA,NA
14,9,3,27,48,NA,2
14,10,1,28,49,NA,1
14,10,2,29,64,14,NA
14,10,3,30,42,NA,8
14,11,1,31,56,6,NA
14,11,2,32,55,5,NA
14,11,3,33,45,NA,5
14,12,1,34,46,NA,4
14,12,2,35,45,NA,5
14,12,3,36,62,12,NA
14,13,1,37,59,9,NA
14,13,2,38,77,27,NA
14,13,3,39,45,NA,5
14,14,1,40,42,NA,8
14,14,2,41,56,6,NA
14,14,3,42,43,NA,7
14,15,1,43,62,12,NA
14,15,2,44,59,9,NA
14,15,3,45,56,6,NA
14,16,1,46,48,NA,2
14,16,2,47,43,NA,7
14,16,3,48,49,NA,1
14,17,1,49,60,10,NA
14,17,2,50,62,12,NA
14,17,3,51,65,15,NA
14,18,1,52,46,NA,4
14,18,2,53,45,NA,5
14,18,3,54,41,NA,9
14,19,1,55,67,17,NA
14,19,2,56,45,NA,5
14,19,3,57,41,NA,9
14,20,1,58,51,1,NA
14,20,2,59,46,NA,4
14,20,3,60,60,10,NA
14,21,1,61,45,NA,5
14,21,2,62,56,6,NA
14,21,3,63,45,NA,5
14,22,1,64,60,10,NA
14,22,2,65,49,NA,1
14,22,3,66,44,NA,6
14,23,1,67,56,6,NA
14,23,2,68,44,NA,6
14,23,3,69,57,7,NA
14,24,1,70,55,5,NA
14,24,2,71,66,16,NA
14,24,3,72,56,6,NA
14,25,1,73,62,12,NA
14,25,2,74,50,NA,NA
14,25,3,75,73,23,NA
14,26,1,76,49,NA,1
14,26,2,77,35,NA,15
14,26,3,78,60,10,NA
14,27,1,79,59,9,NA
14,27,2,80,46,NA,4
14,27,3,81,66,16,NA
14,28,1,82,42,NA,8
14,28,2,83,56,6,NA
14,28,3,84,68,18,NA
14,29,1,85,57,7,NA
14,29,2,86,56,6,NA
14,29,3,87,42,NA,8
15,1,1,1,NA,NA,NA
15,1,2,2,NA,NA,NA
15,1,3,3,NA,NA,NA
15,2,1,4,NA,NA,NA
15,2,2,5,NA,NA,NA
15,2,3,6,NA,NA,NA
15,3,1,7,75,25,NA
15,3,2,8,68,18,NA
15,3,3,9,40,NA,10
15,4,1,10,75,25,NA
15,4,2,11,NA,NA,NA
15,4,3,12,NA,NA,NA
15,5,1,13,72,22,NA
15,5,2,14,NA,NA,NA
15,5,3,15,37,NA,13
15,6,1,16,42,NA,8
15,6,2,17,56,6,NA
15,6,3,18,NA,NA,NA
15,7,1,19,72,22,NA
15,7,2,20,NA,NA,NA
15,7,3,21,NA,NA,NA
15,8,1,22,NA,NA,NA
15,8,2,23,49,NA,1
15,8,3,24,NA,NA,NA
15,9,1,25,NA,NA,NA
15,9,2,26,67,17,NA
15,9,3,27,66,16,NA
15,10,1,28,NA,NA,NA
15,10,2,29,71,21,NA
15,10,3,30,NA,NA,NA
15,11,1,31,56,6,NA
15,11,2,32,37,NA,13
15,11,3,33,17,NA,33
15,12,1,34,28,NA,22
15,12,2,35,20,NA,30
15,12,3,36,NA,NA,NA
15,13,1,37,70,20,NA
15,13,2,38,NA,NA,NA
15,13,3,39,NA,NA,NA
15,14,1,40,63,13,NA
15,14,2,41,NA,NA,NA
15,14,3,42,63,13,NA
15,15,1,43,NA,NA,NA
15,15,2,44,62,12,NA
15,15,3,45,NA,NA,NA
15,16,1,46,NA,NA,NA
15,16,2,47,34,NA,16
15,16,3,48,29,NA,21
15,17,1,49,28,NA,22
15,17,2,50,37,NA,13
15,17,3,51,30,NA,20
15,18,1,52,NA,NA,NA
15,18,2,53,62,12,NA
15,18,3,54,NA,NA,NA
15,19,1,55,62,12,NA
15,19,2,56,60,10,NA
15,19,3,57,75,25,NA
15,20,1,58,61,11,NA
15,20,2,59,59,9,NA
15,20,3,60,65,15,NA
15,21,1,61,39,NA,11
15,21,2,62,36,NA,14
15,21,3,63,39,NA,11
15,22,1,64,NA,NA,NA
15,22,2,65,33,NA,17
15,22,3,66,39,NA,11
15,23,1,67,NA,NA,NA
15,23,2,68,31,NA,19
15,23,3,69,41,NA,9
15,24,1,70,43,NA,7
15,24,2,71,36,NA,14
15,24,3,72,55,5,NA
15,25,1,73,37,NA,13
15,25,2,74,23,NA,27
15,25,3,75,50,NA,NA
15,26,1,76,67,17,NA
15,26,2,77,53,3,NA
15,26,3,78,NA,NA,NA
15,27,1,79,NA,NA,NA
15,27,2,80,NA,NA,NA
15,27,3,81,NA,NA,NA
15,28,1,82,15,NA,35
15,28,2,83,NA,NA,NA
15,28,3,84,NA,NA,NA
15,29,1,85,62,12,NA
15,29,2,86,NA,NA,NA
15,29,3,87,67,17,NA
16,1,1,1,68,18,NA
16,1,2,2,71,21,NA
16,1,3,3,71,21,NA
16,2,1,4,NA,NA,NA
16,2,2,5,NA,NA,NA
16,2,3,6,76,26,NA
16,3,1,7,84,34,NA
16,3,2,8,NA,NA,NA
16,3,3,9,NA,NA,NA
16,4,1,10,NA,NA,NA
16,4,2,11,89,39,NA
16,4,3,12,93,43,NA
16,5,1,13,NA,NA,NA
16,5,2,14,NA,NA,NA
16,5,3,15,93,43,NA
16,6,1,16,96,46,NA
16,6,2,17,67,17,NA
16,6,3,18,33,NA,17
16,7,1,19,31,NA,19
16,7,2,20,NA,NA,NA
16,7,3,21,NA,NA,NA
16,8,1,22,NA,NA,NA
16,8,2,23,57,7,NA
16,8,3,24,27,NA,23
16,9,1,25,60,10,NA
16,9,2,26,54,4,NA
16,9,3,27,NA,NA,NA
16,10,1,28,NA,NA,NA
16,10,2,29,73,23,NA
16,10,3,30,77,27,NA
16,11,1,31,70,20,NA
16,11,2,32,54,4,NA
16,11,3,33,78,28,NA
16,12,1,34,NA,NA,NA
16,12,2,35,38,NA,12
16,12,3,36,76,26,NA
16,13,1,37,NA,NA,NA
16,13,2,38,NA,NA,NA
16,13,3,39,42,NA,8
16,14,1,40,50,NA,NA
16,14,2,41,NA,NA,NA
16,14,3,42,46,NA,4
16,15,1,43,53,3,NA
16,15,2,44,43,NA,7
16,15,3,45,37,NA,13
16,16,1,46,46,NA,4
16,16,2,47,52,2,NA
16,16,3,48,54,4,NA
16,17,1,49,77,27,NA
16,17,2,50,NA,NA,NA
16,17,3,51,65,15,NA
16,18,1,52,NA,NA,NA
16,18,2,53,NA,NA,NA
16,18,3,54,NA,NA,NA
16,19,1,55,NA,NA,NA
16,19,2,56,NA,NA,NA
16,19,3,57,NA,NA,NA
16,20,1,58,NA,NA,NA
16,20,2,59,NA,NA,NA
16,20,3,60,NA,NA,NA
16,21,1,61,NA,NA,NA
16,21,2,62,NA,NA,NA
16,21,3,63,NA,NA,NA
16,22,1,64,NA,NA,NA
16,22,2,65,NA,NA,NA
16,22,3,66,NA,NA,NA
16,23,1,67,NA,NA,NA
16,23,2,68,NA,NA,NA
16,23,3,69,NA,NA,NA
16,24,1,70,NA,NA,NA
16,24,2,71,NA,NA,NA
16,24,3,72,NA,NA,NA
16,25,1,73,81,31,NA
16,25,2,74,78,28,NA
16,25,3,75,NA,NA,NA
16,26,1,76,79,29,NA
16,26,2,77,73,23,NA
16,26,3,78,83,33,NA
16,27,1,79,74,24,NA
16,27,2,80,66,16,NA
16,27,3,81,53,3,NA
16,28,1,82,60,10,NA
16,28,2,83,71,21,NA
16,28,3,84,68,18,NA
16,29,1,85,85,35,NA
16,29,2,86,74,24,NA
16,29,3,87,64,14,NA
17,1,1,1,70,20,NA
17,1,2,2,74,24,NA
17,1,3,3,61,11,NA
17,2,1,4,NA,NA,NA
17,2,2,5,NA,NA,NA
17,2,3,6,NA,NA,NA
17,3,1,7,81,31,NA
17,3,2,8,86,36,NA
17,3,3,9,52,2,NA
17,4,1,10,77,27,NA
17,4,2,11,76,26,NA
17,4,3,12,39,NA,11
17,5,1,13,38,NA,12
17,5,2,14,41,NA,9
17,5,3,15,27,NA,23
17,6,1,16,16,NA,34
17,6,2,17,55,5,NA
17,6,3,18,63,13,NA
17,7,1,19,17,NA,33
17,7,2,20,42,NA,8
17,7,3,21,40,NA,10
17,8,1,22,78,28,NA
17,8,2,23,67,17,NA
17,8,3,24,47,NA,3
17,9,1,25,72,22,NA
17,9,2,26,81,31,NA
17,9,3,27,76,26,NA
17,10,1,28,47,NA,3
17,10,2,29,43,NA,7
17,10,3,30,70,20,NA
17,11,1,31,65,15,NA
17,11,2,32,51,1,NA
17,11,3,33,51,1,NA
17,12,1,34,45,NA,5
17,12,2,35,37,NA,13
17,12,3,36,48,NA,2
17,13,1,37,43,NA,7
17,13,2,38,NA,NA,NA
17,13,3,39,47,NA,3
17,14,1,40,59,9,NA
17,14,2,41,NA,NA,NA
17,14,3,42,46,NA,4
17,15,1,43,45,NA,5
17,15,2,44,63,13,NA
17,15,3,45,61,11,NA
17,16,1,46,46,NA,4
17,16,2,47,41,NA,9
17,16,3,48,29,NA,21
17,17,1,49,NA,NA,NA
17,17,2,50,45,NA,5
17,17,3,51,42,NA,8
17,18,1,52,40,NA,10
17,18,2,53,51,1,NA
17,18,3,54,47,NA,3
17,19,1,55,37,NA,13
17,19,2,56,45,NA,5
17,19,3,57,54,4,NA
17,20,1,58,54,4,NA
17,20,2,59,54,4,NA
17,20,3,60,44,NA,6
17,21,1,61,55,5,NA
17,21,2,62,56,6,NA
17,21,3,63,56,6,NA
17,22,1,64,56,6,NA
17,22,2,65,46,NA,4
17,22,3,66,33,NA,17
17,23,1,67,54,4,NA
17,23,2,68,54,4,NA
17,23,3,69,45,NA,5
17,24,1,70,55,5,NA
17,24,2,71,46,NA,4
17,24,3,72,63,13,NA
17,25,1,73,74,24,NA
17,25,2,74,48,NA,2
17,25,3,75,36,NA,14
17,26,1,76,63,13,NA
17,26,2,77,48,NA,2
17,26,3,78,62,12,NA
17,27,1,79,NA,NA,NA
17,27,2,80,NA,NA,NA
17,27,3,81,49,NA,1
17,28,1,82,68,18,NA
17,28,2,83,46,NA,4
17,28,3,84,52,2,NA
17,29,1,85,59,9,NA
17,29,2,86,NA,NA,NA
17,29,3,87,44,NA,6
18,1,1,1,NA,NA,NA
18,1,2,2,NA,NA,NA
18,1,3,3,NA,NA,NA
18,2,1,4,NA,NA,NA
18,2,2,5,NA,NA,NA
18,2,3,6,NA,NA,NA
18,3,1,7,59,9,NA
18,3,2,8,NA,NA,NA
18,3,3,9,NA,NA,NA
18,4,1,10,NA,NA,NA
18,4,2,11,NA,NA,NA
18,4,3,12,45,NA,5
18,5,1,13,NA,NA,NA
18,5,2,14,NA,NA,NA
18,5,3,15,NA,NA,NA
18,6,1,16,NA,NA,NA
18,6,2,17,NA,NA,NA
18,6,3,18,23,NA,27
18,7,1,19,51,1,NA
18,7,2,20,48,NA,2
18,7,3,21,NA,NA,NA
18,8,1,22,NA,NA,NA
18,8,2,23,NA,NA,NA
18,8,3,24,61,11,NA
18,9,1,25,36,NA,14
18,9,2,26,66,16,NA
18,9,3,27,NA,NA,NA
18,10,1,28,51,1,NA
18,10,2,29,NA,NA,NA
18,10,3,30,NA,NA,NA
18,11,1,31,NA,NA,NA
18,11,2,32,54,4,NA
18,11,3,33,60,10,NA
18,12,1,34,66,16,NA
18,12,2,35,62,12,NA
18,12,3,36,29,NA,21
18,13,1,37,NA,NA,NA
18,13,2,38,NA,NA,NA
18,13,3,39,88,38,NA
18,14,1,40,51,1,NA
18,14,2,41,NA,NA,NA
18,14,3,42,NA,NA,NA
18,15,1,43,38,NA,12
18,15,2,44,NA,NA,NA
18,15,3,45,NA,NA,NA
18,16,1,46,NA,NA,NA
18,16,2,47,53,3,NA
18,16,3,48,55,5,NA
18,17,1,49,NA,NA,NA
18,17,2,50,61,11,NA
18,17,3,51,NA,NA,NA
18,18,1,52,NA,NA,NA
18,18,2,53,NA,NA,NA
18,18,3,54,56,6,NA
18,19,1,55,47,NA,3
18,19,2,56,57,7,NA
18,19,3,57,72,22,NA
18,20,1,58,NA,NA,NA
18,20,2,59,NA,NA,NA
18,20,3,60,NA,NA,NA
18,21,1,61,47,NA,3
18,21,2,62,51,1,NA
18,21,3,63,51,1,NA
18,22,1,64,51,1,NA
18,22,2,65,NA,NA,NA
18,22,3,66,NA,NA,NA
18,23,1,67,NA,NA,NA
18,23,2,68,NA,NA,NA
18,23,3,69,52,2,NA
18,24,1,70,54,4,NA
18,24,2,71,56,6,NA
18,24,3,72,52,2,NA
18,25,1,73,51,1,NA
18,25,2,74,31,NA,19
18,25,3,75,NA,NA,NA
18,26,1,76,NA,NA,NA
18,26,2,77,NA,NA,NA
18,26,3,78,NA,NA,NA
18,27,1,79,NA,NA,NA
18,27,2,80,NA,NA,NA
18,27,3,81,64,14,NA
18,28,1,82,51,1,NA
18,28,2,83,49,NA,1
18,28,3,84,NA,NA,NA
18,29,1,85,NA,NA,NA
18,29,2,86,51,1,NA
18,29,3,87,64,14,NA
19,1,1,1,34,NA,16
19,1,2,2,81,31,NA
19,1,3,3,41,NA,9
19,2,1,4,42,NA,8
19,2,2,5,63,13,NA
19,2,3,6,26,NA,24
19,3,1,7,55,5,NA
19,3,2,8,54,4,NA
19,3,3,9,40,NA,10
19,4,1,10,16,NA,34
19,4,2,11,44,NA,6
19,4,3,12,65,15,NA
19,5,1,13,69,19,NA
19,5,2,14,42,NA,8
19,5,3,15,79,29,NA
19,6,1,16,71,21,NA
19,6,2,17,82,32,NA
19,6,3,18,69,19,NA
19,7,1,19,8,NA,42
19,7,2,20,34,NA,16
19,7,3,21,69,19,NA
19,8,1,22,68,18,NA
19,8,2,23,78,28,NA
19,8,3,24,63,13,NA
19,9,1,25,73,23,NA
19,9,2,26,75,25,NA
19,9,3,27,64,14,NA
19,10,1,28,24,NA,26
19,10,2,29,73,23,NA
19,10,3,30,69,19,NA
19,11,1,31,51,1,NA
19,11,2,32,73,23,NA
19,11,3,33,83,33,NA
19,12,1,34,84,34,NA
19,12,2,35,77,27,NA
19,12,3,36,73,23,NA
19,13,1,37,55,5,NA
19,13,2,38,68,18,NA
19,13,3,39,61,11,NA
19,14,1,40,51,1,NA
19,14,2,41,76,26,NA
19,14,3,42,59,9,NA
19,15,1,43,63,13,NA
19,15,2,44,23,NA,27
19,15,3,45,34,NA,16
19,16,1,46,56,6,NA
19,16,2,47,61,11,NA
19,16,3,48,67,17,NA
19,17,1,49,61,11,NA
19,17,2,50,78,28,NA
19,17,3,51,67,17,NA
19,18,1,52,59,9,NA
19,18,2,53,67,17,NA
19,18,3,54,71,21,NA
19,19,1,55,76,26,NA
19,19,2,56,87,37,NA
19,19,3,57,76,26,NA
19,20,1,58,73,23,NA
19,20,2,59,69,19,NA
19,20,3,60,62,12,NA
19,21,1,61,77,27,NA
19,21,2,62,26,NA,24
19,21,3,63,33,NA,17
19,22,1,64,41,NA,9
19,22,2,65,39,NA,11
19,22,3,66,16,NA,34
19,23,1,67,35,NA,15
19,23,2,68,61,11,NA
19,23,3,69,64,14,NA
19,24,1,70,39,NA,11
19,24,2,71,14,NA,36
19,24,3,72,NA,NA,NA
19,25,1,73,67,17,NA
19,25,2,74,80,30,NA
19,25,3,75,63,13,NA
19,26,1,76,57,7,NA
19,26,2,77,73,23,NA
19,26,3,78,75,25,NA
19,27,1,79,63,13,NA
19,27,2,80,NA,NA,NA
19,27,3,81,59,9,NA
19,28,1,82,66,16,NA
19,28,2,83,76,26,NA
19,28,3,84,64,14,NA
19,29,1,85,81,31,NA
19,29,2,86,79,29,NA
19,29,3,87,72,22,NA
20,1,1,1,63,13,NA
20,1,2,2,66,16,NA
20,1,3,3,65,15,NA
20,2,1,4,69,19,NA
20,2,2,5,81,31,NA
20,2,3,6,71,21,NA
20,3,1,7,45,NA,5
20,3,2,8,85,35,NA
20,3,3,9,79,29,NA
20,4,1,10,76,26,NA
20,4,2,11,84,34,NA
20,4,3,12,81,31,NA
20,5,1,13,80,30,NA
20,5,2,14,87,37,NA
20,5,3,15,76,26,NA
20,6,1,16,91,41,NA
20,6,2,17,84,34,NA
20,6,3,18,82,32,NA
20,7,1,19,84,34,NA
20,7,2,20,89,39,NA
20,7,3,21,87,37,NA
20,8,1,22,85,35,NA
20,8,2,23,93,43,NA
20,8,3,24,85,35,NA
20,9,1,25,91,41,NA
20,9,2,26,87,37,NA
20,9,3,27,51,1,NA
20,10,1,28,81,31,NA
20,10,2,29,85,35,NA
20,10,3,30,93,43,NA
20,11,1,31,91,41,NA
20,11,2,32,91,41,NA
20,11,3,33,77,27,NA
20,12,1,34,84,34,NA
20,12,2,35,83,33,NA
20,12,3,36,67,17,NA
20,13,1,37,75,25,NA
20,13,2,38,78,28,NA
20,13,3,39,62,12,NA
20,14,1,40,96,46,NA
20,14,2,41,91,41,NA
20,14,3,42,93,43,NA
20,15,1,43,91,41,NA
20,15,2,44,86,36,NA
20,15,3,45,80,30,NA
20,16,1,46,87,37,NA
20,16,2,47,90,40,NA
20,16,3,48,NA,NA,NA
20,17,1,49,76,26,NA
20,17,2,50,82,32,NA
20,17,3,51,83,33,NA
20,18,1,52,87,37,NA
20,18,2,53,93,43,NA
20,18,3,54,90,40,NA
20,19,1,55,72,22,NA
20,19,2,56,80,30,NA
20,19,3,57,82,32,NA
20,20,1,58,84,34,NA
20,20,2,59,87,37,NA
20,20,3,60,92,42,NA
20,21,1,61,92,42,NA
20,21,2,62,92,42,NA
20,21,3,63,90,40,NA
20,22,1,64,89,39,NA
20,22,2,65,91,41,NA
20,22,3,66,89,39,NA
20,23,1,67,89,39,NA
20,23,2,68,87,37,NA
20,23,3,69,72,22,NA
20,24,1,70,88,38,NA
20,24,2,71,90,40,NA
20,24,3,72,89,39,NA
20,25,1,73,94,44,NA
20,25,2,74,87,37,NA
20,25,3,75,87,37,NA
20,26,1,76,90,40,NA
20,26,2,77,NA,NA,NA
20,26,3,78,92,42,NA
20,27,1,79,NA,NA,NA
20,27,2,80,91,41,NA
20,27,3,81,94,44,NA
20,28,1,82,92,42,NA
20,28,2,83,84,34,NA
20,28,3,84,87,37,NA
20,29,1,85,82,32,NA
20,29,2,86,84,34,NA
20,29,3,87,85,35,NA
21,1,1,1,100,50,NA
21,1,2,2,100,50,NA
21,1,3,3,NA,NA,NA
21,2,1,4,100,50,NA
21,2,2,5,100,50,NA
21,2,3,6,100,50,NA
21,3,1,7,NA,NA,NA
21,3,2,8,100,50,NA
21,3,3,9,100,50,NA
21,4,1,10,100,50,NA
21,4,2,11,100,50,NA
21,4,3,12,100,50,NA
21,5,1,13,53,3,NA
21,5,2,14,NA,NA,NA
21,5,3,15,100,50,NA
21,6,1,16,89,39,NA
21,6,2,17,100,50,NA
21,6,3,18,56,6,NA
21,7,1,19,68,18,NA
21,7,2,20,100,50,NA
21,7,3,21,100,50,NA
21,8,1,22,100,50,NA
21,8,2,23,100,50,NA
21,8,3,24,85,35,NA
21,9,1,25,100,50,NA
21,9,2,26,100,50,NA
21,9,3,27,100,50,NA
21,10,1,28,100,50,NA
21,10,2,29,100,50,NA
21,10,3,30,100,50,NA
21,11,1,31,NA,NA,NA
21,11,2,32,100,50,NA
21,11,3,33,100,50,NA
21,12,1,34,100,50,NA
21,12,2,35,100,50,NA
21,12,3,36,100,50,NA
21,13,1,37,100,50,NA
21,13,2,38,100,50,NA
21,13,3,39,100,50,NA
21,14,1,40,52,2,NA
21,14,2,41,NA,NA,NA
21,14,3,42,NA,NA,NA
21,15,1,43,90,40,NA
21,15,2,44,85,35,NA
21,15,3,45,100,50,NA
21,16,1,46,100,50,NA
21,16,2,47,100,50,NA
21,16,3,48,75,25,NA
21,17,1,49,53,3,NA
21,17,2,50,100,50,NA
21,17,3,51,79,29,NA
21,18,1,52,63,13,NA
21,18,2,53,75,25,NA
21,18,3,54,53,3,NA
21,19,1,55,54,4,NA
21,19,2,56,56,6,NA
21,19,3,57,89,39,NA
21,20,1,58,82,32,NA
21,20,2,59,100,50,NA
21,20,3,60,73,23,NA
21,21,1,61,100,50,NA
21,21,2,62,100,50,NA
21,21,3,63,100,50,NA
21,22,1,64,100,50,NA
21,22,2,65,100,50,NA
21,22,3,66,100,50,NA
21,23,1,67,93,43,NA
21,23,2,68,100,50,NA
21,23,3,69,100,50,NA
21,24,1,70,100,50,NA
